birth_date,depth_chart_position,search_full_name,espn_id,active,swish_id,gsis_id,last_name,fantasy_data_id,years_exp,team,sportradar_id,injury_body_part,status,weight,yahoo_id,kalshi_id,college,oddsjam_id,number,stats_id,age,injury_status,rotowire_id,first_name,full_name,sleeper_id,rotoworld_id,nflstats_id,position,headshot_url,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr
1994-12-20,RWR,calvinridley,3925357.0,True,884013.0,00-0034837,Ridley,19802.0,7.0,TEN,926e2674-52d6-4cec-9991-46ee85cc8cfd,Hamstring,Active,190,30996.0,4786d2c0-2884-4be5-9939-95c8421ca8f9,Alabama,97685B564C58,0.0,884013.0,30.0,Out,12616.0,Calvin,Calvin Ridley,4981,13137.0,00-0034837,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l96rlegwqz7qfakbdtlp",2025,5,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,10,131,0,0,0,168,17,4,11.817746810324024,0,0.7797619047619048,0.2702702702702703,0.3990498812351544,0.6847403222700135,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.100000000000001,18.1
1994-12-20,RWR,calvinridley,3925357.0,True,884013.0,00-0034837,Ridley,19802.0,7.0,TEN,926e2674-52d6-4cec-9991-46ee85cc8cfd,Hamstring,Active,190,30996.0,4786d2c0-2884-4be5-9939-95c8421ca8f9,Alabama,97685B564C58,0.0,884013.0,30.0,Out,12616.0,Calvin,Calvin Ridley,4981,13137.0,00-0034837,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l96rlegwqz7qfakbdtlp",2025,6,REG,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,18,0,0,0,14,4,1,2.5427720721345395,0,1.2857142857142858,0.029411764705882353,0.05533596837944664,0.08285282492443617,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.8,2.8
1995-02-16,RWR,joshreynolds,3115306.0,True,822367.0,00-0033943,Reynolds,19017.0,8.0,NYJ,682eda79-0026-4ad8-8f45-a61ce42cb908,,Active,192,30230.0,0832d2a8-3fd5-40f6-bddb-895c157493ac,Texas A&M,F70D197B59CA,83.0,822367.0,30.0,,11871.0,Josh,Josh Reynolds,4171,12253.0,00-0033943,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",2025,1,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,18,0,0,0,30,2,0,0.9393312151078135,0,0.6,0.14285714285714285,0.17751479289940827,0.33854606931530007,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.8,3.8
1995-02-16,RWR,joshreynolds,3115306.0,True,822367.0,00-0033943,Reynolds,19017.0,8.0,NYJ,682eda79-0026-4ad8-8f45-a61ce42cb908,,Active,192,30230.0,0832d2a8-3fd5-40f6-bddb-895c157493ac,Texas A&M,F70D197B59CA,83.0,822367.0,30.0,,11871.0,Josh,Josh Reynolds,4171,12253.0,00-0033943,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",2025,4,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,2,0,0,0,0,28,0,0,-0.8635939318919554,0,0.0,0.07407407407407407,0.13658536585365855,0.20672086720867208,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1995-02-16,RWR,joshreynolds,3115306.0,True,822367.0,00-0033943,Reynolds,19017.0,8.0,NYJ,682eda79-0026-4ad8-8f45-a61ce42cb908,,Active,192,30230.0,0832d2a8-3fd5-40f6-bddb-895c157493ac,Texas A&M,F70D197B59CA,83.0,822367.0,30.0,,11871.0,Josh,Josh Reynolds,4171,12253.0,00-0033943,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",2025,5,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,4,29,0,0,0,33,2,1,3.1245327799262013,1,0.8787878787878788,0.09090909090909091,0.10714285714285714,0.21136363636363636,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.9,7.9
1995-02-16,RWR,joshreynolds,3115306.0,True,822367.0,00-0033943,Reynolds,19017.0,8.0,NYJ,682eda79-0026-4ad8-8f45-a61ce42cb908,,Active,192,30230.0,0832d2a8-3fd5-40f6-bddb-895c157493ac,Texas A&M,F70D197B59CA,83.0,822367.0,30.0,,11871.0,Josh,Josh Reynolds,4171,12253.0,00-0033943,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",2025,6,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,3,25,0,0,0,19,6,2,1.9457801908138208,0,1.3157894736842106,0.1875,0.20212765957446807,0.42273936170212767,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.5,5.5
1995-02-16,RWR,joshreynolds,3115306.0,True,822367.0,00-0033943,Reynolds,19017.0,8.0,NYJ,682eda79-0026-4ad8-8f45-a61ce42cb908,,Active,192,30230.0,0832d2a8-3fd5-40f6-bddb-895c157493ac,Texas A&M,F70D197B59CA,83.0,822367.0,30.0,,11871.0,Josh,Josh Reynolds,4171,12253.0,00-0033943,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",2025,7,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,9,29,0,0,0,166,4,1,-7.568258433020674,0,0.1746987951807229,0.2903225806451613,0.45231607629427795,0.7521051243737366,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.9000000000000004,5.9
1998-01-28,TE,jackstoll,,True,911985.0,,Stoll,22661.0,4.0,NO,0560d134-d316-4cda-9d48-34d32267af68,,Active,247,,59a12741-cff6-4b07-a4ee-966d3c955c78,Nebraska,E9B1A643B40D,88.0,,27.0,,15510.0,Jack,Jack Stoll,7946,,00-0036741,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtgfs8jwzhtmupqxqgmz",2025,1,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1998-01-28,TE,jackstoll,,True,911985.0,,Stoll,22661.0,4.0,NO,0560d134-d316-4cda-9d48-34d32267af68,,Active,247,,59a12741-cff6-4b07-a4ee-966d3c955c78,Nebraska,E9B1A643B40D,88.0,,27.0,,15510.0,Jack,Jack Stoll,7946,,00-0036741,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtgfs8jwzhtmupqxqgmz",2025,3,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,21,1,0,0,27,4,1,2.0269929515197873,0,0.7777777777777778,0.07317073170731707,0.07780979827089338,0.16422295635060097,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.1,10.1
1998-01-28,TE,jackstoll,,True,911985.0,,Stoll,22661.0,4.0,NO,0560d134-d316-4cda-9d48-34d32267af68,,Active,247,,59a12741-cff6-4b07-a4ee-966d3c955c78,Nebraska,E9B1A643B40D,88.0,,27.0,,15510.0,Jack,Jack Stoll,7946,,00-0036741,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtgfs8jwzhtmupqxqgmz",2025,4,REG,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,7,0,0,0,1,6,0,0.4514034166932106,0,7.0,0.04,0.008064516129032258,0.06564516129032258,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.7000000000000001,1.7000000000000002
1998-01-28,TE,jackstoll,,True,911985.0,,Stoll,22661.0,4.0,NO,0560d134-d316-4cda-9d48-34d32267af68,,Active,247,,59a12741-cff6-4b07-a4ee-966d3c955c78,Nebraska,E9B1A643B40D,88.0,,27.0,,15510.0,Jack,Jack Stoll,7946,,00-0036741,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtgfs8jwzhtmupqxqgmz",2025,7,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,4,0,0,-3.6191612003021874,0,0.0,0.03225806451612903,0.010362694300518135,0.055640982784556245,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-11-11,,braydenwillis,,True,1125589.0,,Willis,24149.0,2.0,,733cc366-53e3-4703-a2fc-2aa860272cf3,,Active,240,,a6acffe0-8382-493a-9d22-afec442d3ed2,Oklahoma,64A3B77504FA,82.0,,25.0,,17010.0,Brayden,Brayden Willis,10224,,00-0038643,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",2025,2,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,-0.7294479382690042,0,0.0,0.02631578947368421,0.007874015748031496,0.04498549523414836,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-11-11,,braydenwillis,,True,1125589.0,,Willis,24149.0,2.0,,733cc366-53e3-4703-a2fc-2aa860272cf3,,Active,240,,a6acffe0-8382-493a-9d22-afec442d3ed2,Oklahoma,64A3B77504FA,82.0,,25.0,,17010.0,Brayden,Brayden Willis,10224,,00-0038643,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",2025,3,REG,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-11-11,,braydenwillis,,True,1125589.0,,Willis,24149.0,2.0,,733cc366-53e3-4703-a2fc-2aa860272cf3,,Active,240,,a6acffe0-8382-493a-9d22-afec442d3ed2,Oklahoma,64A3B77504FA,82.0,,25.0,,17010.0,Brayden,Brayden Willis,10224,,00-0038643,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",2025,4,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-11-11,,braydenwillis,,True,1125589.0,,Willis,24149.0,2.0,,733cc366-53e3-4703-a2fc-2aa860272cf3,,Active,240,,a6acffe0-8382-493a-9d22-afec442d3ed2,Oklahoma,64A3B77504FA,82.0,,25.0,,17010.0,Brayden,Brayden Willis,10224,,00-0038643,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",2025,5,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1999-11-11,,braydenwillis,,True,1125589.0,,Willis,24149.0,2.0,,733cc366-53e3-4703-a2fc-2aa860272cf3,,Active,240,,a6acffe0-8382-493a-9d22-afec442d3ed2,Oklahoma,64A3B77504FA,82.0,,25.0,,17010.0,Brayden,Brayden Willis,10224,,00-0038643,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",2025,6,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1998-06-06,QB,kennypickett,,True,976924.0,,Pickett,22501.0,3.0,LV,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,,Active,220,,66644054-a6ab-419a-8542-1f9f3548d4b5,Pittsburgh,51C9A58727AE,15.0,,27.0,,15841.0,Kenny,Kenny Pickett,8160,,00-0038102,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nfdzmyfr8eup5uuojjdw",2025,7,REG,KC,2,2,8,0,0,0,0,0,0,1,7,0,-0.7535614247899503,19.071123003959656,0,8.0,1,0,0,1,1,1,-5.254494279040955,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,-1.68,-1.68
2001-08-17,TE,darnellwashington,,True,1218658.0,,Washington,23136.0,2.0,PIT,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,,Active,264,,e3495021-93d6-4a47-9990-720f441fd63b,Georgia,D688B79277E9,80.0,,24.0,,16889.0,Darnell,Darnell Washington,9479,,00-0038558,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nza9bxmg2tdtg7wldjct",2025,2,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,14,0,0,0.6123473793705925,1,0.0,0.03225806451612903,0.07526881720430108,0.1010752688172043,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.0,2.0
2001-08-17,TE,darnellwashington,,True,1218658.0,,Washington,23136.0,2.0,PIT,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,,Active,264,,e3495021-93d6-4a47-9990-720f441fd63b,Georgia,D688B79277E9,80.0,,24.0,,16889.0,Darnell,Darnell Washington,9479,,00-0038558,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nza9bxmg2tdtg7wldjct",2025,4,REG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,3,20,0,0,0,10,10,0,0.9044061443419196,0,2.0,0.13636363636363635,0.136986301369863,0.30043586550435863,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.0,5.0
2001-08-17,TE,darnellwashington,,True,1218658.0,,Washington,23136.0,2.0,PIT,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,,Active,264,,e3495021-93d6-4a47-9990-720f441fd63b,Georgia,D688B79277E9,80.0,,24.0,,16889.0,Darnell,Darnell Washington,9479,,00-0038558,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nza9bxmg2tdtg7wldjct",2025,6,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,5,62,0,1,0,41,41,3,4.469975092448294,0,1.5121951219512195,0.1724137931034483,0.18385650224215247,0.3873202412246791,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.2,9.2
2001-08-17,TE,darnellwashington,,True,1218658.0,,Washington,23136.0,2.0,PIT,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,,Active,264,,e3495021-93d6-4a47-9990-720f441fd63b,Georgia,D688B79277E9,80.0,,24.0,,16889.0,Darnell,Darnell Washington,9479,,00-0038558,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nza9bxmg2tdtg7wldjct",2025,7,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,5,2,1,0,0,32,2,2,0.23157741170143709,0,0.0625,0.15151515151515152,0.10355987055016182,0.2997646366578406,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.2,9.2
2002-08-29,RB,willshipley,,True,1287636.0,,Shipley,25102.0,1.0,PHI,796e223d-e8d5-42ab-afb4-557fa6183357,,Active,209,,87ff24a9-a6e1-475a-b35f-6b03b97125c8,Clemson,CDD1580AE7C2,28.0,,23.0,,17802.0,Will,Will Shipley,11577,,00-0039746,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",2025,1,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,26,0,0,0,2,1.6899814548669383,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.6,2.6
2002-08-29,RB,willshipley,,True,1287636.0,,Shipley,25102.0,1.0,PHI,796e223d-e8d5-42ab-afb4-557fa6183357,,Active,209,,87ff24a9-a6e1-475a-b35f-6b03b97125c8,Clemson,CDD1580AE7C2,28.0,,23.0,,17802.0,Will,Will Shipley,11577,,00-0039746,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",2025,4,REG,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-1,0,0,-1.6564018661156297,0,-0.0,0.041666666666666664,-0.005988023952095809,0.058308383233532934,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
2002-08-29,RB,willshipley,,True,1287636.0,,Shipley,25102.0,1.0,PHI,796e223d-e8d5-42ab-afb4-557fa6183357,,Active,209,,87ff24a9-a6e1-475a-b35f-6b03b97125c8,Clemson,CDD1580AE7C2,28.0,,23.0,,17802.0,Will,Will Shipley,11577,,00-0039746,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",2025,5,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-0.56904266634956,0,1,2,4,0,0,0,-10,8,0,-1.0016733921365812,0,-0.4,0.05405405405405406,-0.02403846153846154,0.06425415800415801,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.4,1.4
2002-08-29,RB,willshipley,,True,1287636.0,,Shipley,25102.0,1.0,PHI,796e223d-e8d5-42ab-afb4-557fa6183357,,Active,209,,87ff24a9-a6e1-475a-b35f-6b03b97125c8,Clemson,CDD1580AE7C2,28.0,,23.0,,17802.0,Will,Will Shipley,11577,,00-0039746,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",2025,6,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
2002-08-29,RB,willshipley,,True,1287636.0,,Shipley,25102.0,1.0,PHI,796e223d-e8d5-42ab-afb4-557fa6183357,,Active,209,,87ff24a9-a6e1-475a-b35f-6b03b97125c8,Clemson,CDD1580AE7C2,28.0,,23.0,,17802.0,Will,Will Shipley,11577,,00-0039746,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",2025,7,REG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,7,0,0,0,0,7,0,-0.7176939025521278,0,0.0,0.043478260869565216,0.0,0.06521739130434782,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.7000000000000001,1.7000000000000002
2001-12-14,SWR,chimeredike,,True,,,Dike,25987.0,0.0,TEN,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,,Active,196,,65baaff6-faec-4e6d-b6d5-aeab183da6f4,Florida,C6579D4137A0E934,17.0,,23.0,,18641.0,Chimere,Chimere Dike,12540,,00-0040705,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njdduv9jx7c8vlrll8ex",2025,1,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,9,0,0,0,0,0.7127100981306285,0,0,1,0,0,0,0,20,0,0,-0.6668139917310327,0,0.0,0.04,0.06802721088435375,0.10761904761904761,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,144,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.9,0.9
2001-12-14,SWR,chimeredike,,True,,,Dike,25987.0,0.0,TEN,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,,Active,196,,65baaff6-faec-4e6d-b6d5-aeab183da6f4,Florida,C6579D4137A0E934,17.0,,23.0,,18641.0,Chimere,Chimere Dike,12540,,00-0040705,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njdduv9jx7c8vlrll8ex",2025,2,REG,LA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,9,0,0,0,0,-0.33735646691638976,0,2,5,-1,0,0,0,38,4,0,-3.2504813368447016,0,-0.02631578947368421,0.16129032258064516,0.17674418604651163,0.3656564141035259,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,5,83,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.8,2.8
